Date,Adj Close,Close,High,Low,Open,Volume,Asset,Daily Return
2018-12-26,220.2276153564453,246.17999267578125,246.17999267578125,233.75999450683597,235.97000122070312,218485400,SPY,5.052486354407337
2019-01-03,218.46536254882807,244.2100067138672,248.57000732421875,243.6699981689453,248.22999572753903,144140700,SPY,-2.3862763357143546
2019-01-04,225.78294372558597,252.38999938964844,253.1100006103516,247.1699981689453,247.58999633789065,142628800,SPY,3.3495730931965673
2019-03-22,250.9117431640625,279.25,283.79998779296875,279.17999267578125,283.2200012207031,122659300,SPY,-1.92463413580638
2019-05-13,252.35833740234372,280.8599853515625,283.489990234375,279.92999267578125,282.4200134277344,127290500,SPY,-2.513023463578734
2019-06-04,252.0618133544922,280.5299987792969,280.67999267578125,276.6199951171875,277.1199951171875,77231900,SPY,2.1706636908962906
2019-08-05,256.2583923339844,283.82000732421875,288.2099914550781,281.7200012207031,288.0899963378906,178745400,SPY,-3.0073091175620292
2019-08-14,256.3305969238281,283.8999938964844,288.739990234375,283.760009765625,288.07000732421875,135622100,SPY,-2.9567575653449696
2019-08-23,257.1882629394531,284.8500061035156,292.760009765625,283.4700012207031,290.9200134277344,149161500,SPY,-2.5687438857325606
2020-02-24,293.8920288085937,322.4200134277344,333.5599975585937,321.239990234375,323.1400146484375,161088400,SPY,-3.3165398807208257
2020-02-25,284.9864807128906,312.6499938964844,324.6099853515625,311.69000244140625,323.94000244140625,218913200,SPY,-3.0302149756096908
2020-02-27,271.1861572265625,297.510009765625,311.5599975585937,297.510009765625,305.4599914550781,284353500,SPY,-4.491168614566609
2020-03-02,281.741455078125,309.0899963378906,309.1600036621094,294.4599914550781,298.2099914550781,238703600,SPY,4.3306508301324875
2020-03-03,273.6745910644531,300.239990234375,313.8399963378906,297.57000732421875,309.5,300139100,SPY,-2.863245724019159
2020-03-04,285.17791748046875,312.8599853515625,313.1000061035156,303.3299865722656,306.1199951171875,176613400,SPY,4.203302533861675
2020-03-05,275.6981811523437,302.4599914550781,308.4700012207031,300.010009765625,304.9800109863281,186366800,SPY,-3.3241687602835635
2020-03-09,249.9659576416016,274.2300109863281,284.19000244140625,273.45001220703125,275.29998779296875,309417300,SPY,-7.809447030209493
2020-03-10,262.9003601074219,288.4200134277344,288.5199890136719,273.5,284.6400146484375,276444100,SPY,5.174489250964487
2020-03-11,250.08447265625,274.3599853515625,281.94000244140625,270.8800048828125,280.70001220703125,255316300,SPY,-4.874844817138435
2020-03-12,226.1570587158203,248.1100006103516,266.6600036621094,247.67999267578125,256.0,392220700,SPY,-9.567716191402475
2020-03-13,245.49041748046875,269.32000732421875,271.4800109863281,248.5200042724609,263.0899963378906,329566100,SPY,8.548630309818407
2020-03-16,218.6279144287109,239.8500061035156,256.8999938964844,237.3600006103516,241.17999267578125,297240000,SPY,-10.942373540494499
2020-03-17,230.4320831298828,252.8000030517578,256.1700134277344,237.07000732421875,245.0399932861328,262070500,SPY,5.399206428476466
2020-03-18,218.76466369628903,240.0,248.3699951171875,228.0200042724609,236.25,327597100,SPY,-5.063292285300003
2020-03-20,209.781982421875,228.8000030517578,244.47000122070312,228.5,242.52999877929688,347158800,SPY,-4.868816981634971
2020-03-23,204.4182586669922,222.9499969482422,229.67999267578125,218.25999450683597,228.19000244140625,326025200,SPY,-2.5568208153355143
2020-03-24,222.93923950195312,243.1499938964844,244.1000061035156,233.8000030517578,234.4199981689453,235494500,SPY,9.060326182884705
2020-03-26,239.4889068603516,261.20001220703125,262.79998779296875,249.0500030517578,249.5200042724609,257632800,SPY,5.838980231338309
2020-03-27,232.3555450439453,253.4199981689453,260.8099975585937,251.0500030517578,253.2700042724609,224341200,SPY,-2.9785657253030173
2020-03-30,239.9015045166016,261.6499938964844,262.42999267578125,253.52999877929688,255.6999969482422,171369500,SPY,3.247571536186511
2020-04-01,225.68983459472656,246.1499938964844,257.6600036621094,243.8999938964844,247.97999572753903,189554600,SPY,-4.500487334050673
2020-04-02,230.8977203369141,251.8300018310547,252.67999267578125,244.58999633789065,245.19000244140625,177660400,SPY,2.3075393359379692
2020-04-06,242.8446807861328,264.8599853515625,267.0,248.1699981689453,257.8399963378906,188061200,SPY,6.716621437679282
2020-04-08,251.2523956298828,274.0299987792969,276.0,265.25,267.9599914550781,153774500,SPY,3.3568414485633857
2020-04-14,260.2012023925781,283.7900085449219,284.8999938964844,275.510009765625,280.9800109863281,134143400,SPY,2.9492870836560936
2020-04-15,254.67247009277344,277.760009765625,283.94000244140625,275.4599914550781,277.57000732421875,121775000,SPY,-2.1248101052656954
2020-04-17,262.8142395019531,286.6400146484375,287.29998779296875,282.3999938964844,285.3800048828125,146684800,SPY,2.7015436689475925
2020-04-21,250.34478759765625,273.0400085449219,278.0400085449219,272.0199890136719,276.7300109863281,126385700,SPY,-3.0363251195576146
2020-04-22,255.9011383056641,279.1000061035156,281.0,276.9100036621094,278.3500061035156,92951600,SPY,2.2194540612888725
2020-04-29,268.8381652832031,293.2099914550781,294.8800048828125,290.4100036621094,291.5299987792969,118745600,SPY,2.6178490817010847
2020-05-01,259.28436279296875,282.7900085449219,290.6600036621094,281.5199890136719,285.3099975585937,125180000,SPY,-2.647343070283825
2020-05-12,262.84185791015625,286.6700134277344,294.239990234375,286.5199890136719,293.7900085449219,95870800,SPY,-1.9931578024839691
2020-05-18,270.4794311523437,295.0,296.75,292.70001220703125,293.04998779296875,119703800,SPY,3.0459694208066823
2020-06-05,292.79620361328125,319.3399963378906,321.2699890136719,317.1600036621094,317.2300109863281,150524700,SPY,2.5629532893630236
2020-06-11,275.6230773925781,300.6099853515625,312.1499938964844,300.010009765625,311.4599914550781,209243600,SPY,-5.764894874118342
2020-06-24,280.040771484375,304.0899963378906,310.510009765625,302.1000061035156,309.8399963378906,132813500,SPY,-2.5508706189596886
2020-06-26,276.3202514648437,300.04998779296875,306.3900146484375,299.4200134277344,306.1600036621094,127961000,SPY,-2.3751482562483606
2020-09-03,318.0745544433594,345.3900146484375,356.3800048828125,342.5899963378906,355.8699951171875,148011100,SPY,-3.441430567094561
2020-09-08,306.8577575683594,333.2099914550781,342.6400146484375,332.8800048828125,336.7099914550781,114465300,SPY,-2.7322928654060497
2020-09-23,298.3131408691406,322.6400146484375,331.20001220703125,322.1000061035156,330.8999938964844,93112200,SPY,-2.3190958000678163
2020-10-26,313.8002319335937,339.3900146484375,342.9800109863281,335.6199951171875,342.1300048828125,91473000,SPY,-1.8479912526513598
2020-10-28,302.030029296875,326.6600036621094,338.25,326.1300048828125,332.1000061035156,127094300,SPY,-3.4178929444951267
2020-11-04,317.6372375488281,343.5400085449219,347.94000244140625,339.5899963378906,340.8599853515625,126959700,SPY,2.2349224155303826
2021-01-27,347.6553955078125,374.4100036621094,380.3200073242188,372.010009765625,380.2200012207031,123351100,SPY,-2.4440461382450485
2021-01-29,343.6254577636719,370.0700073242188,376.6700134277344,368.2699890136719,375.6300048828125,126765100,SPY,-2.001958917681801
2021-02-25,355.0093994140625,382.3299865722656,391.8800048828125,380.7799987792969,390.4100036621094,146670500,SPY,-2.4095777385022776
2021-03-01,361.7413940429688,389.5799865722656,390.9200134277344,380.5700073242188,385.5899963378906,105348800,SPY,2.424019764376939
2021-05-12,377.6729736328125,405.4100036621094,412.5899963378906,404.0,411.2300109863281,134811000,SPY,-2.1245233032779476
2021-09-28,406.6666564941406,433.7200012207031,440.0400085449219,432.9400024414063,439.6900024414063,130436300,SPY,-2.015184604315312
2021-11-26,430.3417053222656,458.9700012207031,463.8999938964844,457.7699890136719,462.3399963378906,112669600,SPY,-2.2303172218498757
2021-11-30,427.1444396972656,455.55999755859375,464.0299987792969,455.2999877929688,462.0,148559600,SPY,-1.9457616070086114
2021-12-07,439.0710144042969,468.2799987792969,468.8800048828125,458.6499938964844,464.4100036621094,95484700,SPY,2.0684823247291373
2022-01-05,440.7077026367188,468.3800048828125,477.9800109863281,468.2799987792969,477.1600036621094,104538900,SPY,-1.920214248677088
2022-01-21,412.1037902832031,437.9800109863281,448.05999755859375,437.9500122070313,445.55999755859375,202271200,SPY,-1.963064132886827
2022-01-28,415.8392028808594,441.9500122070313,442.0,427.8200073242188,432.6799926757813,164457400,SPY,2.483541001574441
2022-02-03,420.2144165039063,446.6000061035156,452.9700012207031,445.7099914550781,450.9500122070313,118024400,SPY,-2.350497399483331
2022-02-11,414.4371643066406,440.4599914550781,451.6099853515625,438.9400024414063,449.4100036621094,153214600,SPY,-1.9718721011120044
2022-02-17,411.2380676269531,437.05999755859375,446.5700073242188,436.4200134277344,443.2200012207031,102259100,SPY,-2.136141606480546
2022-02-25,411.8873291015625,437.75,437.8399963378906,427.8599853515625,429.6099853515625,121804500,SPY,2.206400298007738
2022-03-07,394.6496887207031,419.4299926757813,432.2999877929688,419.3599853515625,431.5499877929688,137896600,SPY,-2.947918725527998
2022-03-09,402.1582336425781,427.4100036621094,429.510009765625,422.8200073242188,425.1400146484375,116990800,SPY,2.6810819608671155
2022-03-15,400.9914855957031,426.1700134277344,426.8399963378906,418.4200134277344,419.7699890136719,106219100,SPY,2.199043987466287
2022-03-16,409.8831481933594,435.6199951171875,435.6799926757813,424.7999877929688,429.8900146484375,144954800,SPY,2.217420604853415
2022-04-22,402.1144409179688,426.0400085449219,438.0799865722656,425.4400024414063,436.9100036621094,132471800,SPY,-2.7439138658316153
2022-04-26,392.7326965332031,416.1000061035156,426.0400085449219,416.0700073242188,425.8299865722656,103996300,SPY,-2.8960825603343676
2022-04-28,403.7851257324219,427.80999755859375,429.6400146484375,417.6000061035156,422.2900085449219,105449100,SPY,2.525944549675363
2022-04-29,388.8630065917969,412.0,425.8699951171875,411.2099914550781,423.5899963378906,145491100,SPY,-3.695565238965315
2022-05-04,404.9648132324219,429.05999755859375,429.6600036621094,413.7099914550781,417.0799865722656,144247900,SPY,3.045293368337876
2022-05-05,390.57135009765625,413.80999755859375,425.0,409.4400024414063,424.5499877929688,172929100,SPY,-3.5542814727018257
2022-05-09,375.8096618652344,398.1700134277344,406.4100036621094,396.5,405.1000061035156,155586100,SPY,-3.201726802014637
2022-05-13,379.1602478027344,401.7200012207031,403.1799926757813,395.6099853515625,396.7099914550781,104174400,SPY,2.390784770955201
2022-05-17,385.3896179199219,408.3200073242188,408.5700073242188,402.5799865722656,406.5299987792969,83029700,SPY,2.057039931430227
2022-05-18,369.8539733886719,391.8599853515625,403.7999877929688,390.5499877929688,403.5,117674500,SPY,-4.03115734654328
2022-05-27,391.9398193359375,415.260009765625,415.3800048828125,407.7000122070313,407.9100036621094,84768700,SPY,2.454914082298898
2022-06-09,378.89599609375,401.4400024414063,411.739990234375,401.4400024414063,409.3399963378906,86289800,SPY,-2.3782886898168765
2022-06-10,367.9096984863281,389.7999877929688,395.7799987792969,389.75,394.8800048828125,132893900,SPY,-2.8995652096570623
2022-06-13,353.9407653808594,375.0,381.80999755859375,373.2999877929688,379.8500061035156,170004900,SPY,-3.7968158687653464
2022-06-16,346.0596923828125,366.6499938964844,370.9400024414063,364.0799865722656,370.510009765625,134473300,SPY,-3.309603878307632
2022-06-21,355.5361022949219,375.0700073242188,376.5299987792969,371.80999755859375,371.8900146484375,76811900,SPY,2.5173624723693777
2022-06-24,369.7642822265625,390.0799865722656,390.0899963378906,381.3699951171875,381.3999938964844,98050300,SPY,3.179386629448655
2022-06-28,360.8254699707031,380.6499938964844,393.1600036621094,380.5299987792969,390.2300109863281,86548900,SPY,-2.043285343481205
2022-07-19,371.8402404785156,392.2699890136719,392.8699951171875,385.3900146484375,386.0799865722656,78506000,SPY,2.7019181769385003
2022-07-27,380.1535949707031,401.0400085449219,402.8800048828125,394.0499877929688,394.3599853515625,82342100,SPY,2.5966367817333857
2022-08-10,398.1165771484375,419.989990234375,420.1400146484375,416.7200012207031,418.7799987792969,68665700,SPY,2.1003972292843898
2022-08-22,391.8224792480469,413.3500061035156,417.2300109863281,412.3999938964844,417.0499877929688,77695600,SPY,-2.0822495475209313
2022-08-26,384.201171875,405.30999755859375,419.9599914550781,405.25,419.3900146484375,103087000,SPY,-3.3849042636585946
2022-09-13,372.6270751953125,393.1000061035156,403.1000061035156,391.9200134277344,401.8299865722656,122947100,SPY,-4.348248062901982
2022-09-29,345.30828857421875,362.7900085449219,367.1099853515625,359.70001220703125,366.80999755859375,112952300,SPY,-2.0888970555351105
2022-10-03,348.9442138671875,366.6099853515625,368.5499877929688,359.2099914550781,361.0799865722656,89756500,SPY,2.640123430525132
2022-10-04,359.7568359375,377.9700012207031,378.0,366.5700073242188,372.3999938964844,103602800,SPY,3.098665154536606
2022-10-07,345.30828857421875,362.7900085449219,373.2900085449219,360.9400024414063,368.9700012207031,107789500,SPY,-2.7893899575583414
2022-10-13,348.3350524902344,365.9700012207031,367.510009765625,348.1099853515625,349.2099914550781,147254500,SPY,2.639108067798057
2022-10-14,340.39697265625,357.6300048828125,370.260009765625,356.9599914550781,368.5499877929688,123737000,SPY,-2.2788743093893893
2022-10-17,349.1441345214844,366.8200073242188,367.9800109863281,357.2799987792969,364.010009765625,93168200,SPY,2.569695583685072
2022-10-21,356.254150390625,374.2900085449219,374.7999877929688,363.5400085449219,365.1199951171875,131038400,SPY,2.430148270112431
2022-10-28,370.2743225097656,389.0199890136719,389.5199890136719,379.6799926757813,379.8699951171875,100302000,SPY,2.3790667313994707
2022-11-02,356.8061828613281,374.8699951171875,388.6300048828125,374.760009765625,383.8999938964844,126990400,SPY,-2.5096208707478307
2022-11-09,356.1018981933594,374.1300048828125,381.1400146484375,373.6099853515625,379.9299926757813,78495500,SPY,-2.060208145860598
2022-11-10,375.6711730957031,394.6900024414063,395.0400085449219,385.6400146484375,388.0499877929688,141455800,SPY,5.495415307583729
2022-11-30,388.0351867675781,407.6799926757813,407.6799926757813,393.4800109863281,395.489990234375,144566700,SPY,3.1500597989467582
2022-12-15,370.85498046875,389.6300048828125,395.25,387.8900146484375,394.2999877929688,117705900,SPY,-2.44616654055434
2023-01-06,371.0758056640625,388.0799865722656,389.25,379.4100036621094,382.6099853515625,104189600,SPY,2.2932103899730993
2023-02-21,381.6034240722656,399.0899963378906,404.1600036621094,398.8200073242188,403.05999755859375,82655900,SPY,-2.00609272499801
2023-03-09,374.4033508300781,391.55999755859375,401.4800109863281,390.5299987792969,399.739990234375,111945300,SPY,-1.8449853658379811
2024-02-22,492.6387023925781,507.5,508.489990234375,503.0199890136719,504.010009765625,76402500,SPY,2.0695498324175388
2024-07-24,528.7135620117188,541.22998046875,549.1699829101562,540.2899780273438,548.8599853515625,74515300,SPY,-2.2662516096977336
2024-08-02,520.5762329101562,532.9000244140625,536.989990234375,528.5999755859375,535.75,82789100,SPY,-1.861841433811906
2024-08-05,505.41510009765625,517.3800048828125,523.5800170898438,510.2699890136719,511.6400146484375,146267400,SPY,-2.91236982927795
2024-08-08,518.3782348632812,530.6500244140625,531.2899780273438,521.8400268554688,523.9099731445312,63276600,SPY,2.3117363765007726
2024-09-03,539.3126831054688,552.0800170898438,560.8099975585938,549.510009765625,560.469970703125,60600100,SPY,-2.0579008899841544
2024-10-31,557.1934204101562,568.6400146484375,575.6300048828125,568.4400024414062,575.5599975585938,60182500,SPY,-1.9603101542647439
2024-11-06,579.142578125,591.0399780273438,591.9299926757812,585.3900146484375,589.2000122070312,68182000,SPY,2.4865554910313614
2024-12-18,574.478515625,586.280029296875,606.4099731445312,585.8900146484375,603.97998046875,108248700,SPY,-2.9803487374158943
2025-03-10,551.14453125,560.5800170898438,569.5399780273438,555.5900268554688,567.5900268554688,99326600,SPY,-2.663558528182819
2025-03-14,553.3369750976562,562.8099975585938,563.8300170898438,551.489990234375,556.1099853515625,62660300,SPY,2.0655788693630495
2025-03-28,547.95068359375,555.6599731445312,566.27001953125,555.0700073242188,565.530029296875,71662700,SPY,-2.0138328985595644
2025-04-03,529.2537231445312,536.7000122070312,547.969970703125,536.7000122070312,545.1099853515625,125986000,SPY,-4.9280816200848125
2025-04-04,498.2696838378906,505.2799987792969,525.8699951171875,505.05999755859375,523.6699829101562,217965100,SPY,-5.854297133053565
2025-04-09,541.0084228515625,548.6199951171875,548.6199951171875,493.0499877929688,493.4400024414063,241867300,SPY,10.501930183911302
2025-04-10,517.3019409179688,524.5800170898438,533.5,509.3200073242188,532.1699829101562,162331200,SPY,-4.3818997195333225
2025-04-16,518.366943359375,525.6599731445312,537.8900146484375,520.2899780273438,531.6799926757812,83484800,SPY,-2.222803246337901
2025-04-21,506.7503662109375,513.8800048828125,521.7000122070312,508.4599914550781,521.1599731445312,69368100,SPY,-2.3802680232045126
2025-04-22,519.9348754882812,527.25,529.2999877929688,519.1900024414062,520.1400146484375,75948100,SPY,2.601773758493775
2025-04-24,539.1051635742188,546.6900024414062,547.4299926757812,535.4500122070312,536.719970703125,64150400,SPY,2.104893334386637
2025-05-12,574.9015502929688,582.989990234375,583.0,577.0399780273438,581.469970703125,78993600,SPY,3.304738719814848
2025-05-27,582.9483032226562,591.1500244140625,591.3099975585938,578.4299926757812,586.0700073242188,72588500,SPY,2.079059136787431
2025-10-10,647.6542358398438,653.02001953125,673.9500122070312,652.8400268554688,672.1300048828125,159422600,SPY,-2.702776437678722
