Date,Adj Close,Close,High,Low,Open,Volume,Asset,Daily Return
2025-04-09,541.0084228515625,548.6199951171875,548.6199951171875,493.0499877929688,493.4400024414063,241867300,SPY,10.501930183911302
2020-03-24,222.93923950195312,243.1499938964844,244.1000061035156,233.8000030517578,234.4199981689453,235494500,SPY,9.060326182884705
2020-03-13,245.49041748046875,269.32000732421875,271.4800109863281,248.5200042724609,263.0899963378906,329566100,SPY,8.548630309818407
2020-04-06,242.8446807861328,264.8599853515625,267.0,248.1699981689453,257.8399963378906,188061200,SPY,6.716621437679282
2020-03-26,239.4889068603516,261.20001220703125,262.79998779296875,249.0500030517578,249.5200042724609,257632800,SPY,5.838980231338309
2022-11-10,375.6711730957031,394.6900024414063,395.0400085449219,385.6400146484375,388.0499877929688,141455800,SPY,5.495415307583729
2020-03-17,230.4320831298828,252.8000030517578,256.1700134277344,237.07000732421875,245.0399932861328,262070500,SPY,5.399206428476466
2020-03-10,262.9003601074219,288.4200134277344,288.5199890136719,273.5,284.6400146484375,276444100,SPY,5.174489250964487
2018-12-26,220.2276153564453,246.17999267578125,246.17999267578125,233.75999450683597,235.97000122070312,218485400,SPY,5.052486354407337
2020-03-02,281.741455078125,309.0899963378906,309.1600036621094,294.4599914550781,298.2099914550781,238703600,SPY,4.3306508301324875
