Date,Adj Close,Close,High,Low,Open,Volume,Asset,Rolling Mean,Rolling Std
2015-02-03,169.20053100585938,204.83999633789065,204.8500061035156,202.5500030517578,203.0,124212900,SPY,,
2015-02-04,168.55624389648438,204.05999755859372,205.3800048828125,203.50999450683597,203.9199981689453,134306700,SPY,,
2015-02-05,170.25779724121094,206.1199951171875,206.3000030517578,204.7700042724609,204.8600006103516,97953200,SPY,,
2015-02-06,169.78700256347656,205.5500030517578,207.2400054931641,204.9199981689453,206.55999755859372,125672000,SPY,,
2015-02-09,169.0269775390625,204.6300048828125,205.63999938964844,204.13999938964844,204.7700042724609,87219000,SPY,,
2015-02-10,170.8277130126953,206.80999755859372,207.1199951171875,204.67999267578125,205.8800048828125,96164200,SPY,,
2015-02-11,170.9268798828125,206.92999267578125,207.4499969482422,205.8300018310547,206.6100006103516,91087800,SPY,,
2015-02-12,172.5706329345703,208.9199981689453,208.9900054931641,206.97000122070312,207.88999938964844,97545900,SPY,,
2015-02-13,173.281005859375,209.77999877929688,209.83999633789065,208.75999450683597,209.07000732421875,93670400,SPY,203.70699971516927,2.717585080041129
2015-02-17,173.5535888671875,210.1100006103516,210.32000732421875,209.1000061035156,209.3999938964844,76968200,SPY,203.86299997965494,2.9447347787393845
2015-02-18,173.57009887695312,210.1300048828125,210.22000122070312,209.33999633789065,209.66000366210935,80652900,SPY,204.1433334350586,3.1282788370360266
2015-02-19,173.44618225097656,209.97999572753903,210.4199981689453,209.2400054931641,209.41000366210935,91462500,SPY,204.48199971516928,3.193378702352137
2015-02-20,174.4870147705078,211.2400054931641,211.3300018310547,208.72999572753903,209.47999572753903,140896400,SPY,204.7796666463216,3.3938445254894343
2015-02-23,174.4622344970703,211.2100067138672,211.2100067138672,210.47999572753903,210.94000244140625,74411100,SPY,204.9566670735677,3.587245148617479
2015-02-24,174.9578399658203,211.80999755859372,212.0500030517578,210.75999450683597,211.1199951171875,72472300,SPY,205.2086669921875,3.795392608589329
2015-02-25,174.8091583251953,211.6300048828125,212.2400054931641,211.22000122070312,211.66000366210935,73061700,SPY,205.50800069173178,3.9380719023361626
2015-02-26,174.60260009765625,211.3800048828125,211.7100067138672,210.6499938964844,211.5200042724609,72697900,SPY,205.81800079345703,4.02402335150511
2015-02-27,174.00784301757812,210.66000366210935,211.5800018310547,210.6000061035156,211.25999450683597,108076000,SPY,206.14466756184896,4.005393108726204
2015-03-02,175.10650634765625,211.9900054931641,212.05999755859372,210.72000122070312,210.77999877929688,87491400,SPY,206.5770009358724,3.9086633611927737
2015-03-03,174.38787841796875,211.1199951171875,212.0500030517578,210.0800018310547,211.47000122070312,110325800,SPY,206.8933339436849,3.8783922099432893
2015-03-04,173.65272521972656,210.22999572753903,210.4900054931641,209.05999755859372,210.3999938964844,114497200,SPY,207.16566721598306,3.8136011888605665
2015-03-05,173.8427276611328,210.4600067138672,210.8000030517578,209.8500061035156,210.6199951171875,76873000,SPY,207.4116673787435,3.778832128882918
2015-03-06,171.39768981933594,207.5,209.94000244140625,207.1000061035156,209.4199981689453,188128000,SPY,207.45833384195964,3.770711128747874
2015-03-09,172.10801696777344,208.3600006103516,208.7899932861328,207.5500030517578,207.7400054931641,89818900,SPY,207.5713338216146,3.74427260991109
2015-03-10,169.31613159179688,204.97999572753903,206.80999755859372,204.92999267578125,206.7100067138672,157121300,SPY,207.5556671142578,3.7544242570621216
2015-03-11,168.91966247558594,204.5,205.5,204.3999938964844,205.2899932861328,110145700,SPY,207.614333597819,3.689774292386609
2015-03-12,171.06729125976562,207.1000061035156,207.17999267578125,205.1999969482422,205.25999450683597,93993500,SPY,207.8463338216146,3.4119603695331966
2015-03-13,170.01828002929688,205.8300018310547,207.92999267578125,204.5800018310547,206.7700042724609,162410900,SPY,207.97433369954427,3.2530104226050276
2015-03-16,172.28976440429688,208.5800018310547,208.69000244140625,205.8600006103516,206.7100067138672,136099200,SPY,208.278667195638,2.827233191218631
2015-03-17,171.77769470214844,207.9600067138672,208.4199981689453,206.97999572753903,207.69000244140625,94510400,SPY,208.4800008138021,2.561364089334584
2015-03-18,173.8427276611328,210.4600067138672,211.2700042724609,206.6199951171875,207.38999938964844,228808500,SPY,208.6673344930013,2.4904989633336863
2015-03-19,173.0497283935547,209.5,210.47000122070312,209.02999877929688,209.9600067138672,117917300,SPY,208.84866790771486,2.336769738447958
2015-03-20,174.57723999023438,210.41000366210935,211.0200042724609,209.4900054931641,209.7100067138672,177715100,SPY,208.99166819254557,2.294918924280441
2015-03-23,174.23704528808594,210.0,211.1100006103516,210.0,210.4199981689453,71784500,SPY,209.14000142415364,2.206921126242641
2015-03-24,173.2579803466797,208.82000732421875,210.3999938964844,208.7400054931641,209.8500061035156,77805300,SPY,209.27966817220053,2.0377611808230505
2015-03-25,170.71910095214844,205.75999450683597,209.3500061035156,205.7100067138672,209.07000732421875,159521700,SPY,209.24466807047526,2.089990330198184
2015-03-26,170.31253051757812,205.2700042724609,206.3699951171875,204.1199951171875,204.9600067138672,153067200,SPY,209.18933512369793,2.1736835564496437
2015-03-27,170.70252990722656,205.7400054931641,205.9499969482422,204.8999938964844,205.1300048828125,118939000,SPY,209.08333536783854,2.26297302131985
2015-03-30,172.78506469726562,208.25,208.6100006103516,206.9600067138672,206.97999572753903,96180400,SPY,209.03233540852864,2.2639714724378566
2015-03-31,171.2750244140625,206.42999267578125,208.1000061035156,206.3600006103516,207.25999450683597,126768700,SPY,208.9096684773763,2.3029280323541443
2015-04-01,170.6693115234375,205.6999969482422,206.4199981689453,204.50999450683597,206.38999938964844,137303600,SPY,208.76200154622396,2.3632199895386434
2015-04-02,171.28326416015625,206.44000244140625,206.97999572753903,205.3999938964844,205.6199951171875,86900900,SPY,208.64400177001954,2.388549584791513
2015-04-06,172.43661499023438,207.8300018310547,208.4499969482422,205.2100067138672,205.3699951171875,114368200,SPY,208.53033498128255,2.3414235343970624
2015-04-07,171.980224609375,207.27999877929688,208.75999450683597,207.2400054931641,207.8600006103516,81236300,SPY,208.3993347167969,2.2958247620269567
2015-04-08,172.56105041503906,207.97999572753903,208.50999450683597,207.0800018310547,207.5500030517578,89351900,SPY,208.27166798909505,2.2042888380639267
2015-04-09,173.32440185546875,208.8999938964844,209.17999267578125,207.19000244140625,207.77999877929688,85548900,SPY,208.1806676228841,2.115425480325172
2015-04-10,174.27017211914062,210.0399932861328,210.08999633789065,208.9600067138672,209.1999969482422,72722900,SPY,208.13600056966146,2.058935132968613
2015-04-13,173.48202514648438,209.08999633789065,210.6300048828125,209.02999877929688,209.8699951171875,74436600,SPY,208.0836669921875,2.0119861073299923
2015-04-14,173.81385803222656,209.4900054931641,209.7100067138672,208.1000061035156,208.8500061035156,75099900,SPY,208.00033365885417,1.892858893663977
2015-04-15,174.59376525878906,210.42999267578125,211.0399932861328,209.9499969482422,210.0500030517578,99529300,SPY,207.97733357747396,1.8575068028833641
2015-04-16,174.54397583007812,210.3699951171875,210.97999572753903,209.7899932861328,210.02999877929688,68934900,SPY,207.98200022379558,1.8635274607640835
2015-04-17,172.53614807128906,207.9499969482422,209.22999572753903,207.00999450683597,208.94000244140625,191113200,SPY,207.89833323160806,1.8038254980112554
2015-04-20,174.11257934570312,209.8500061035156,210.25,208.9600067138672,209.05999755859372,92189500,SPY,207.97666676839194,1.8366581321461182
2015-04-21,173.9051971435547,209.6000061035156,210.8600006103516,209.2400054931641,210.6699981689453,72559800,SPY,208.01800028483072,1.8593947078896025
2015-04-22,174.75978088378906,210.6300048828125,210.8500061035156,208.8999938964844,210.00999450683597,78264600,SPY,208.20633392333986,1.826926203707867
2015-04-23,175.199462890625,211.16000366210935,211.94000244140625,210.00999450683597,210.1499938964844,102585900,SPY,208.42833404541017,1.7646026553666627
2015-04-24,175.60606384277344,211.6499938964844,211.97000122070312,211.1100006103516,211.66000366210935,61327400,SPY,208.5800003051758,1.8404029811031979
2015-04-27,174.87588500976562,210.7700042724609,212.47999572753903,210.5399932861328,212.3300018310547,79358100,SPY,208.74466705322266,1.8065549466665793
2015-04-28,175.4318084716797,211.44000244140625,211.5,209.3300018310547,210.7400054931641,86863500,SPY,208.84000040690105,1.8718481302061865
2015-04-29,174.70997619628906,210.57000732421875,211.2899932861328,209.6000061035156,210.3699951171875,125684900,SPY,208.9270004272461,1.89010227949964
2015-04-30,172.95925903320312,208.4600067138672,210.3500061035156,207.6199951171875,209.8800048828125,161304900,SPY,208.86033376057944,1.8693236256252799
2015-05-01,174.83441162109375,210.72000122070312,210.7700042724609,209.27999877929688,209.3999938964844,103399700,SPY,208.9010004679362,1.8967879422135598
2015-05-04,175.33226013183594,211.32000732421875,212.0200042724609,211.1000061035156,211.22999572753903,70927200,SPY,208.93133392333985,1.9287590293823225
2015-05-05,173.32440185546875,208.8999938964844,211.4600067138672,208.72999572753903,211.02999877929688,113326200,SPY,208.89466705322266,1.9181693108026168
2015-05-06,172.61083984375,208.0399932861328,209.92999267578125,206.75999450683597,209.55999755859372,135060200,SPY,208.86866658528646,1.924492266988648
2015-05-07,173.29949951171875,208.8699951171875,209.3800048828125,207.5200042724609,207.9199981689453,88244900,SPY,208.9723332722982,1.832844033651397
2015-05-08,175.58114624023438,211.6199951171875,211.8600006103516,210.77999877929688,210.8800048828125,155877300,SPY,209.18399963378906,1.7555723505582885
2015-05-11,174.74313354492188,210.6100006103516,211.88999938964844,210.5200042724609,211.57000732421875,75708100,SPY,209.346332804362,1.6479958095417608
2015-05-12,174.22039794921875,209.97999572753903,210.6300048828125,208.6199951171875,209.6100006103516,119727600,SPY,209.40399932861328,1.638551038859316
2015-05-13,174.25363159179688,210.0200042724609,211.22000122070312,209.7400054931641,210.47000122070312,94667900,SPY,209.52366638183594,1.542118740814945
2015-05-14,176.07066345214844,212.2100067138672,212.32000732421875,210.91000366210935,211.2400054931641,95934000,SPY,209.74066670735678,1.440175735400112
2015-05-15,176.2615203857422,212.44000244140625,212.6100006103516,211.8600006103516,212.44000244140625,76510100,SPY,209.94066670735677,1.381417402086271
2015-05-18,176.80906677246094,213.1000061035156,213.3999938964844,212.16000366210935,212.2400054931641,74549700,SPY,210.1163335164388,1.4376928535161548
2015-05-19,176.75103759765625,213.02999877929688,213.57000732421875,212.69000244140625,213.2400054931641,72114600,SPY,210.30800018310546,1.4297869226352737
2015-05-20,176.62655639648438,212.8800048828125,213.77999877929688,212.5,213.1499938964844,76857500,SPY,210.4713338216146,1.4345454138332006
2015-05-21,177.1409912109375,213.5,213.75,212.50999450683597,212.7100067138672,64764600,SPY,210.62466735839843,1.5049123040191072
2015-05-22,176.71783447265625,212.9900054931641,213.5399932861328,212.91000366210935,213.0399932861328,57433500,SPY,210.7230010986328,1.5607355165698877
2015-05-26,174.81777954101562,210.6999969482422,212.91000366210935,210.1999969482422,212.3999938964844,124308600,SPY,210.77666778564452,1.530025765742952
2015-05-27,176.47720336914062,212.6999969482422,212.97999572753903,210.75999450683597,211.25,93214000,SPY,210.8836675008138,1.549066610093611
2015-05-28,176.278076171875,212.4600067138672,212.58999633789065,211.6300048828125,212.3300018310547,74974600,SPY,210.95133463541666,1.5727230146916304
2015-05-29,175.18287658691406,211.13999938964844,212.42999267578125,210.82000732421875,212.3800048828125,124919600,SPY,210.9770014444987,1.569187665406598
2015-06-01,175.53965759277344,211.57000732421875,212.33999633789065,210.6199951171875,211.94000244140625,93338800,SPY,211.09766845703126,1.464054736402343
2015-06-02,175.36546325683594,211.3600006103516,212.19000244140625,210.2700042724609,211.0200042724609,91531000,SPY,211.14800160725912,1.445520857018765
2015-06-03,175.83001708984375,211.9199981689453,212.6699981689453,211.3300018310547,212.0,87820900,SPY,211.22533467610677,1.4217117220732636
2015-06-04,174.34486389160156,210.1300048828125,211.8600006103516,209.75,211.07000732421875,151882800,SPY,211.20866800944012,1.4318261652783584
2015-06-05,174.04617309570312,209.7700042724609,210.5800018310547,208.97999572753903,209.9499969482422,121704700,SPY,211.16233469645184,1.4557453442554333
2015-06-08,172.97586059570312,208.47999572753903,209.82000732421875,208.38999938964844,209.63999938964844,89063300,SPY,211.05666809082032,1.5321700704052204
2015-06-09,172.95098876953125,208.4499969482422,209.1000061035156,207.69000244140625,208.4499969482422,105034700,SPY,210.97933451334634,1.6040031005362367
2015-06-10,175.02523803710938,210.9499969482422,211.41000366210935,209.3000030517578,209.3699951171875,134551300,SPY,210.96300099690754,1.6016434952386862
2015-06-11,175.58946228027344,211.6300048828125,212.08999633789065,211.1999969482422,211.47999572753903,73876400,SPY,210.9983342488607,1.604364646890851
2015-06-12,174.24533081054688,210.00999450683597,211.47999572753903,209.67999267578125,210.63999938964844,135382400,SPY,211.0500005086263,1.5436099469840774
2015-06-15,173.49856567382812,209.1100006103516,209.4499969482422,207.7899932861328,208.63999938964844,124384200,SPY,210.99633382161457,1.5829644283459376
2015-06-16,174.44444274902344,210.25,210.3500061035156,208.72000122070312,208.92999267578125,85308200,SPY,210.9606669108073,1.5874681733660094
2015-06-17,174.7265625,210.58999633789065,211.32000732421875,209.3600006103516,210.58999633789065,126708600,SPY,211.01700032552083,1.5411305818078624
2015-06-18,176.54359436035156,212.77999877929688,213.33999633789065,210.6300048828125,211.30999755859372,165867900,SPY,211.1750005086263,1.4665710833723027
2015-06-19,175.75990295410156,210.80999755859372,211.5500030517578,210.3600006103516,211.4600067138672,130478700,SPY,211.2396672566732,1.4028150907324315
2015-06-22,176.66024780273438,211.88999938964844,212.58999633789065,211.63999938964844,211.91000366210935,70696000,SPY,211.24866739908853,1.4062013848712944
2015-06-23,176.7853546142578,212.0399932861328,212.44000244140625,211.57000732421875,212.13999938964844,68476800,SPY,211.29633382161458,1.4080410268682608
2015-06-24,175.50140380859375,210.5,212.1699981689453,210.47000122070312,211.72000122070312,92307300,SPY,211.31366729736328,1.3944124280198427
2015-06-25,174.96780395507812,209.8600006103516,211.25,209.7700042724609,211.1000061035156,97107400,SPY,211.30833384195964,1.3998266395817742
2015-06-26,174.93450927734375,209.82000732421875,210.5800018310547,209.16000366210935,210.2899932861328,104174800,SPY,211.22866719563802,1.414672164105992
2015-06-29,171.26605224609375,205.4199981689453,209.8300018310547,205.3300018310547,208.0500030517578,202621300,SPY,210.99466705322266,1.748578175207019
2015-06-30,171.6245880126953,205.8500061035156,207.32000732421875,205.27999877929688,207.25999450683597,182925100,SPY,210.75300038655598,1.9382826014276466
2015-07-01,173.0001983642578,207.5,208.02999877929688,206.55999755859372,207.72999572753903,135979900,SPY,210.56866709391275,1.9768415316636956
2015-07-02,172.841796875,207.30999755859372,208.2700042724609,206.80999755859372,208.07000732421875,104373700,SPY,210.38300018310548,2.0135031191241795
2015-07-06,172.34991455078125,206.72000122070312,207.6499938964844,205.52999877929688,205.7700042724609,117975400,SPY,210.15700022379556,2.031996161437096
2015-07-07,173.4337921142578,208.0200042724609,208.1699981689453,204.1100006103516,206.9600067138672,173820200,SPY,209.9913335164388,1.9953282739570015
2015-07-08,170.52398681640625,204.52999877929688,206.75999450683597,204.25,206.4199981689453,164020100,SPY,209.7856669108073,2.2245784054364512
2015-07-09,170.83248901367188,204.8999938964844,207.3500061035156,204.7700042724609,207.0399932861328,144113100,SPY,209.52566680908203,2.3257346116054185
2015-07-10,172.98361206054688,207.47999572753903,207.97999572753903,204.9499969482422,207.2899932861328,129456900,SPY,209.3596664428711,2.28646647180937
2015-07-13,174.8927764892578,209.7700042724609,209.8999938964844,208.94000244140625,208.9900054931641,106069400,SPY,209.31399993896486,2.263245820834225
2015-07-14,175.65147399902344,210.67999267578125,211.0500030517578,209.6499938964844,209.72000122070312,81709600,SPY,209.28433278401693,2.238350149432094
2015-07-15,175.59312438964844,210.6100006103516,211.27999877929688,210.0399932861328,210.72999572753903,97914100,SPY,209.25933278401692,2.2184677736028364
2015-07-16,177.0021209716797,212.3000030517578,212.3000030517578,211.5800018310547,211.8699951171875,106683300,SPY,209.27199961344402,2.235205001340044
2015-07-17,177.15219116210938,212.47999572753903,212.5500030517578,211.8000030517578,212.2899932861328,89030000,SPY,209.35033264160157,2.306356169739934
2015-07-20,177.24391174316406,212.58999633789065,213.17999267578125,212.2100067138672,212.75,70446800,SPY,209.4443323771159,2.380331060343394
2015-07-21,176.54356384277344,211.75,212.7400054931641,211.38999938964844,212.42999267578125,77965000,SPY,209.55333251953124,2.4093426620377016
2015-07-22,176.2267303466797,211.3699951171875,211.7700042724609,210.88999938964844,210.92999267578125,88667900,SPY,209.65066579182943,2.422180055839529
2015-07-23,175.234619140625,210.17999267578125,211.6499938964844,209.75,211.52999877929688,90509100,SPY,209.6249989827474,2.41199511356293
2015-07-24,173.41712951660156,208.0,210.3699951171875,207.6000061035156,210.3000030517578,117755000,SPY,209.50399881998698,2.3989597908165567
2015-07-27,172.4082794189453,206.7899932861328,207.5500030517578,206.25999450683597,206.94000244140625,132361100,SPY,209.39666544596355,2.447091271693711
2015-07-28,174.52593994140625,209.3300018310547,209.5,206.8000030517578,207.7899932861328,123544800,SPY,209.40399881998698,2.446532162387703
2015-07-29,175.72650146484375,210.7700042724609,211.0399932861328,209.30999755859372,209.47999572753903,105791300,SPY,209.42133229573568,2.4545616115677875
2015-07-30,175.7682342529297,210.82000732421875,211.0200042724609,209.4199981689453,210.16000366210935,91304400,SPY,209.4289993286133,2.4586936616588955
2015-07-31,175.50140380859375,210.5,211.4499969482422,210.16000366210935,211.4199981689453,103266900,SPY,209.35299936930338,2.3856946247895485
2015-08-03,174.9095001220703,209.7899932861328,210.52999877929688,208.6499938964844,210.4600067138672,113965700,SPY,209.31899922688802,2.3714397351715513
2015-08-04,174.56761169433594,209.3800048828125,210.25,208.8000030517578,209.6999969482422,81820800,SPY,209.23533274332684,2.3213532286144285
2015-08-05,175.14292907714844,210.07000732421875,211.30999755859372,209.72999572753903,210.4499969482422,85786800,SPY,209.16966654459637,2.266494657592028
2015-08-06,173.70887756347656,208.3500061035156,210.4199981689453,207.6499938964844,210.2899932861328,116030800,SPY,209.0980000813802,2.2569503121317127
2015-08-07,173.37538146972656,207.9499969482422,208.33999633789065,206.8699951171875,208.16000366210935,117858000,SPY,209.03433329264323,2.2616486145822376
2015-08-10,175.55982971191406,210.57000732421875,210.6699981689453,209.27999877929688,209.27999877929688,80270700,SPY,209.05933329264323,2.274740153912047
2015-08-11,173.9756317138672,208.6699981689453,209.47000122070312,207.75999450683597,208.97000122070312,126081400,SPY,209.16766662597655,2.170440751595488
2015-08-12,174.18411254882812,208.9199981689453,209.13999938964844,205.3600006103516,207.1100006103516,172123700,SPY,209.2699996948242,2.079073776222651
2015-08-13,173.9673309326172,208.66000366210935,209.5500030517578,208.00999450683597,208.72999572753903,89383300,SPY,209.3086664835612,2.0556753053188785
2015-08-14,174.60101318359375,209.4199981689453,209.50999450683597,208.25999450683597,208.42999267578125,72786500,SPY,209.37899983723958,2.020733408335977
2015-08-17,175.57644653320312,210.58999633789065,210.58999633789065,208.16000366210935,208.7100067138672,79072600,SPY,209.50799967447918,1.9679724544347228
2015-08-18,175.06784057617188,209.97999572753903,210.67999267578125,209.6999969482422,210.25999450683597,71692700,SPY,209.57333272298177,1.9493159684598014
2015-08-19,173.68386840820312,208.32000732421875,210.00999450683597,207.3500061035156,209.08999633789065,172946000,SPY,209.69966634114584,1.7205848183522936
2015-08-20,170.05709838867188,203.97000122070312,208.2899932861328,203.8999938964844,206.50999450683597,194327900,SPY,209.66866658528645,1.8157864133440682
2015-08-21,164.93797302246094,197.8300018310547,203.94000244140625,197.5200042724609,201.72999572753903,346588500,SPY,209.3470001220703,2.803169095127485
2015-08-24,157.9929962158203,189.5,197.47999572753903,182.3999938964844,187.4900054931641,507244300,SPY,208.67133331298828,4.578449009058113
2015-08-25,156.13368225097656,187.2700042724609,195.4499969482422,186.9199981689453,195.42999267578125,369833100,SPY,207.89100036621093,5.998902921420525
2015-08-26,162.12828063964844,194.4600067138672,194.7899932861328,188.3699951171875,192.0800018310547,339257000,SPY,207.35266723632813,6.453875614452671
2015-08-27,166.13858032226562,199.2700042724609,199.4199981689453,195.2100067138672,197.0200042724609,274143900,SPY,206.9183339436849,6.547220388367674
2015-08-28,166.14691162109375,199.27999877929688,199.83999633789065,197.9199981689453,198.5,160414400,SPY,206.47833404541015,6.603867295845384
2015-08-31,164.80455017089844,197.6699981689453,199.1300048828125,197.00999450683597,198.1100006103516,163298800,SPY,205.981000773112,6.6889898933226215
2015-09-01,159.88552856445312,191.7700042724609,194.7700042724609,190.72999572753903,193.1199951171875,256000400,SPY,205.31500091552735,7.078133845108371
2015-09-02,162.92027282714844,195.41000366210935,195.4600067138672,192.4199981689453,194.6199951171875,160269300,SPY,204.7830012003581,7.205971393630142
2015-09-03,163.03709411621094,195.5500030517578,198.0500030517578,194.9600067138672,196.25999450683597,152087800,SPY,204.2953348795573,7.322240265490694
2015-09-04,160.56924438476562,192.58999633789065,193.8600006103516,191.6100006103516,192.8500061035156,207081000,SPY,203.78166809082032,7.589047626148336
2015-09-08,164.60446166992188,197.42999267578125,197.6100006103516,195.1699981689453,195.94000244140625,116025700,SPY,203.46966807047525,7.653237115425536
2015-09-09,162.4034423828125,194.7899932861328,199.47000122070312,194.3500061035156,199.32000732421875,149347700,SPY,202.98500111897786,7.729333497079609
2015-09-10,163.2871551513672,195.8500061035156,197.22000122070312,194.25,194.55999755859372,158611100,SPY,202.4876678466797,7.691053829460507
2015-09-11,164.02926635742188,196.7400054931641,196.82000732421875,194.52999877929688,195.3800048828125,119691200,SPY,202.0183344523112,7.594045960671845
2015-09-14,163.42063903808594,196.00999450683597,197.00999450683597,195.42999267578125,196.9499969482422,79452000,SPY,201.53533426920572,7.496158350971234
2015-09-15,165.46324157714844,198.4600067138672,198.9900054931641,195.9600067138672,196.6100006103516,113806200,SPY,201.1576680501302,7.349920481761269
2015-09-16,166.8972625732422,200.17999267578125,200.41000366210935,198.41000366210935,198.82000732421875,99581600,SPY,200.8510009765625,7.185105011795669
2015-09-17,166.52210998535156,199.72999572753903,202.88999938964844,199.27999877929688,200.0200042724609,276046600,SPY,200.50633392333984,6.97248038853908
2015-09-18,163.80087280273438,195.4499969482422,198.67999267578125,194.9600067138672,195.7100067138672,223657500,SPY,200.07633361816406,6.869084521521639
2015-09-21,164.6472930908203,196.4600067138672,197.67999267578125,195.2100067138672,196.44000244140625,105726200,SPY,199.6933339436849,6.733928315714398
2015-09-22,162.51026916503906,193.91000366210935,194.4600067138672,192.55999755859372,193.8800048828125,153890900,SPY,199.13800048828125,6.488506959105565
2015-09-23,162.25045776367188,193.6000061035156,194.6699981689453,192.91000366210935,194.1100006103516,92790600,SPY,198.6356674194336,6.3058845009826126
2015-09-24,161.6637725830078,192.8999938964844,193.4499969482422,190.55999755859372,192.1499938964844,159378800,SPY,198.10166727701824,6.079181569478045
2015-09-25,161.62191772460938,192.8500061035156,195.0,191.80999755859372,194.63999938964844,155054800,SPY,197.57466735839844,5.811720080473355
2015-09-28,157.5656280517578,188.00999450683597,191.91000366210935,187.63999938964844,191.77999877929688,178515900,SPY,196.86100056966146,5.618314002547062
2015-09-29,157.6577911376953,188.1199951171875,189.7400054931641,186.92999267578125,188.2700042724609,159045600,SPY,196.11200052897135,5.207712895288207
2015-09-30,160.5994415283203,191.6300048828125,191.8300018310547,189.44000244140625,190.3699951171875,163452000,SPY,195.50033416748047,4.5600622213090185
2015-10-01,161.01846313476562,192.1300048828125,192.4900054931641,189.82000732421875,192.0800018310547,131079000,SPY,194.9606674194336,3.9009669450161377
2015-10-02,163.42373657226562,195.0,195.02999877929688,189.1199951171875,189.7700042724609,211003300,SPY,194.6616673787435,3.5108706595587313
2015-10-05,166.33184814453125,198.47000122070312,198.7400054931641,196.3300018310547,196.4600067138672,126320800,SPY,194.68300069173176,3.5326632573211625
2015-10-06,165.76193237304688,197.7899932861328,198.97999572753903,197.0,198.30999755859372,110274500,SPY,194.95933380126954,3.4361701223768835
2015-10-07,167.1195831298828,199.41000366210935,199.8300018310547,197.47999572753903,198.8999938964844,124307300,SPY,195.36400044759114,3.206570350431793
2015-10-08,168.6281280517578,201.2100067138672,201.5500030517578,198.58999633789065,198.9499969482422,153055200,SPY,195.58900044759113,3.3734283367400866
2015-10-09,168.7286834716797,201.3300018310547,201.8999938964844,200.5800018310547,201.3800048828125,107069200,SPY,195.6576670328776,3.4705082519497426
2015-10-12,168.88795471191406,201.5200042724609,201.75999450683597,200.91000366210935,201.4199981689453,56395600,SPY,195.73233388264973,3.573691488307914
2015-10-13,167.8236541748047,200.25,202.16000366210935,200.0500030517578,200.6499938964844,88038700,SPY,195.8183339436849,3.652111995020741
2015-10-14,167.01904296875,199.2899932861328,200.8699951171875,198.94000244140625,200.17999267578125,99106200,SPY,196.06900024414062,3.6226213424793867
2015-10-15,169.5835418701172,202.3500061035156,202.3600006103516,199.63999938964844,200.0800018310547,134142200,SPY,196.30033365885416,3.796502383029505
2015-10-16,170.3545379638672,203.2700042724609,203.2899932861328,201.9199981689453,202.8300018310547,114580100,SPY,196.55766703287762,4.0000697341626354
2015-10-19,170.43838500976562,203.3699951171875,203.3699951171875,202.1300048828125,202.5,76523900,SPY,196.91700032552083,4.113929111064782
2015-10-20,170.220458984375,203.1100006103516,203.83999633789065,202.5500030517578,202.8500061035156,78448500,SPY,197.10633392333983,4.266237315907952
