Date,Adj Close,Close,High,Low,Open,Volume,Asset
2015-01-02,0.04198695452623458,0.6814365180358299,0.6746820276133016,0.6727271433881263,0.6683743669415194,0.06532991785177988,BND
2015-01-05,0.052699806502201074,0.6926304469742908,0.6855257681822224,0.6857806967467486,0.6828130041547684,0.17136589818331716,BND
2015-01-06,0.06340909323190269,0.7038243759127516,0.7072136090275061,0.701165394211976,0.6963202654048377,0.11446574213114272,BND
2015-01-07,0.06564497800599556,0.7061566075388659,0.7024989235754777,0.7020979941276795,0.7014437215807736,0.07164855872567205,BND
2015-01-08,0.059842658551849226,0.700093303498988,0.6944839223362855,0.6983683058301722,0.7000464799603145,0.05516002708830198,BND
2015-01-09,0.06609229757066482,0.7066231250338055,0.7029705000329134,0.6997668500210743,0.695388889441658,0.04846744987191944,BND
2015-01-12,0.07099831411388324,0.7117537499323889,0.7048564461552131,0.7090907150821892,0.7065671777567095,0.1294909165856962,BND
2015-01-13,0.07457069087104395,0.7154848223461525,0.7114570777295413,0.710489614955744,0.7093616609976277,0.06546535936165827,BND
2015-01-14,0.08305122331918247,0.7243468755070843,0.723243971213333,0.7254080124631201,0.7247320295254354,0.07305597267614758,BND
2015-01-15,0.09956663243237962,0.7416044643340083,0.734559288239689,0.7254080124631201,0.7205403046640582,0.12409092247445751,BND
2015-01-16,0.08840384637781673,0.7299440179006074,0.7293730263302254,0.7268065566540223,0.7326499689422898,0.10691929452639637,BND
2015-01-20,0.08438890371767238,0.7257460721433189,0.728430233122797,0.7263402566961705,0.7275265127663539,0.0892000117775226,BND
2015-01-21,0.07724937923120434,0.7182835714672064,0.7270158634579325,0.7198134800168594,0.7317185929791097,0.07284103288873185,BND
2015-01-22,0.07814187921278393,0.7192162506085014,0.7190005025112978,0.7170163916350552,0.7242661638681565,0.06352206813296823,BND
2015-01-23,0.09018955939022844,0.7318097320317816,0.7256011340856259,0.728205100844924,0.7247320295254354,0.18417100962812472,BND
2015-01-26,0.08572967399625808,0.7271452687795534,0.724658340878197,0.7268065566540223,0.7289241097381916,0.22997085063156966,BND
2015-01-27,0.08795914132707461,0.7294775004056673,0.7312589724525251,0.7291373450779743,0.7349789418773072,0.03398109707623002,BND
2015-01-28,0.10134996861394852,0.7434701784651825,0.7406883433565814,0.7286714008027757,0.7247320295254354,0.04106233253835056,BND
2015-01-29,0.09733288680604524,0.739272232707894,0.7350308646971246,0.7351981774820868,0.738705156432784,0.04567617701616465,BND
2015-01-30,0.11786347626247107,0.7607274114435212,0.7529468132978088,0.7515151191803651,0.7508148207110157,0.3084062067544092,BND
2015-02-02,0.11339075598194848,0.7481342858688258,0.7449318120586166,0.7421912541192497,0.7391706667386848,0.1787386273297412,BND
2015-02-03,0.10176401254681444,0.7360073219404852,0.7359736579045535,0.7356641217572859,0.7382392907755047,0.03642787739598975,BND
2015-02-04,0.10310525819156924,0.7374065185767198,0.7298446027876611,0.7258739567383188,0.7251978951827147,0.08673262079321616,BND
2015-02-05,0.09505707127378882,0.7290109829107276,0.7251299173356327,0.728205100844924,0.7270610024604531,0.06266230898330537,BND
2015-02-06,0.07090300319707499,0.7038243759127516,0.7090995551498058,0.7048950825094833,0.7126220098958256,0.0856137561463946,BND
2015-02-09,0.06956104450306766,0.702425179276517,0.7029705000329134,0.7025639384028781,0.7074985537198897,0.04076789447339752,BND
2015-02-10,0.06285481627929457,0.6954288402467599,0.6911836065491217,0.6951049174905166,0.6949230237843786,0.042631687424550244,BND
2015-02-11,0.06285481627929457,0.6954288402467599,0.6916551830065574,0.6946386175326649,0.6949230237843786,0.05606100756705827,BND
2015-02-12,0.06464528295339278,0.6972945543779341,0.6940123458788499,0.6979020058723204,0.6944571581270993,0.13729352530695169,BND
2015-02-13,0.056148350372437594,0.6884328570655871,0.690712030091686,0.6904429849599589,0.6963202654048377,0.05544268763065689,BND
2015-02-17,0.04138751778760774,0.6730409823698378,0.6798682895227657,0.6736597433038294,0.6846761114325068,0.15550746400494656,BND
2015-02-18,0.05167182716256491,0.683768393813359,0.6808110827301941,0.6759905317277819,0.6758264407010941,0.11226923416659305,BND
2015-02-19,0.0485443931392302,0.6805034830459502,0.6803395062727584,0.6811187642161909,0.6828130041547684,0.03894532285133822,BND
2015-02-20,0.049437843853146646,0.6814365180358299,0.6836398220599222,0.6778553758765353,0.6832788698120478,0.09262432647292643,BND
2015-02-23,0.05704085035401674,0.689365536206882,0.6841113985173579,0.6881118408533538,0.6856078427470655,0.116382533933987,BND
2015-02-24,0.0722475764050099,0.7052239283975714,0.6996701842457496,0.6848484525136982,0.6865392187102453,0.0748520448723611,BND
2015-02-25,0.07582423145768935,0.708955000811335,0.7015561303680493,0.7034965383185812,0.701909587238053,0.1452934075317257,BND
2015-02-26,0.06553920903347832,0.6982275893678138,0.700612977453178,0.6997668500210743,0.7014437215807736,0.06440832670847688,BND
2015-02-27,0.06866854452148807,0.7014925001352226,0.6944839223362855,0.6965034616814187,0.6963202654048377,0.12055472131437152,BND
2015-03-02,0.05666103278529144,0.6814365180358299,0.689297660426822,0.682517308407093,0.6930599165066402,0.07290580926302152,BND
2015-03-03,0.052179280547564044,0.6767724106321866,0.6756248208207305,0.6778553758765353,0.6776895479788325,0.07797014398021376,BND
2015-03-04,0.052179280547564044,0.6767724106321866,0.6732676579484376,0.6769231316434849,0.6762923063583735,0.041969201778405914,BND
2015-03-05,0.05441754215250105,0.6791042864097157,0.674210451155866,0.6764568316856336,0.6748950647379144,0.03947825574890322,BND
2015-03-06,0.03291078826881888,0.6567164285327936,0.656765719305175,0.6545453575410947,0.6627850451083042,0.046521214262579866,BND
2015-03-09,0.037391352091123764,0.6613805359364369,0.6562945025551818,0.6615384341782575,0.6613878034878451,0.05836645761564055,BND
2015-03-10,0.05173172329981135,0.6763058931372465,0.668081396038974,0.6731934433459776,0.6693057429046991,0.11088831964196331,BND
2015-03-11,0.05576140231118254,0.6805034830459502,0.6746820276133016,0.6769231316434849,0.6734978231174553,0.14220475223036835,BND
2015-03-12,0.0584524501917274,0.6833022321670041,0.6841113985173579,0.6834499083227961,0.688868191645263,0.2479610164002002,BND
2015-03-13,0.054867713914181326,0.6795708039046553,0.6784535601504587,0.6801865199831405,0.6767581720156528,0.0622589288343197,BND
2015-03-16,0.06203528500459843,0.6870333045807677,0.6831686053099295,0.6843821525558464,0.6865392187102453,0.03544150987839708,BND
2015-03-17,0.06517293940055824,0.6902982153481765,0.6817538759376225,0.687645540895502,0.6846761114325068,0.043320672496540355,BND
2015-03-18,0.08802450417525964,0.714085625709918,0.705799239362642,0.6890440850864041,0.6916626748861812,0.16295085828695935,BND
2015-03-19,0.07682297577795438,0.702425179276517,0.7043848696977775,0.7020979941276795,0.7088961506917273,0.035571062626976416,BND
2015-03-20,0.08668159474891501,0.7126864290736834,0.7048564461552131,0.7067599266582372,0.701909587238053,0.029773577128051114,BND
2015-03-23,0.08847681508469929,0.714552143204858,0.7067423922775129,0.7100233149978927,0.7116906339326454,0.04630627447516415,BND
2015-03-24,0.09475069777811473,0.7210819647396756,0.7152289699741408,0.7151515474863017,0.7140196068676632,0.0677354768424462,BND
2015-03-25,0.08892199550160962,0.7150186606997977,0.7175861328464337,0.7160837917193521,0.7228689222476969,0.04592939375202426,BND
2015-03-26,0.07682297577795438,0.702425179276517,0.7015561303680493,0.7006990942541247,0.7065671777567095,0.06897211671524894,BND
2015-03-27,0.0804089004709212,0.7061566075388659,0.7029705000329134,0.7058273267425337,0.703306828858512,0.1926302152342255,BND
2015-03-30,0.08488922661014264,0.7108207149425092,0.7043848696977775,0.709557015040041,0.7088961506917273,0.04813473485852251,BND
2015-03-31,0.08892199550160962,0.7150186606997977,0.7100427080646772,0.7109555592309431,0.7088961506917273,0.058769837764626215,BND
2015-04-01,0.10379073620671564,0.7215484822346152,0.7152289699741408,0.7160837917193521,0.7121564995899248,0.09223861260783794,BND
2015-04-02,0.09885049329935702,0.7164178573360322,0.7152289699741408,0.7170163916350552,0.7200744390067788,0.0232959396990843,BND
2015-04-06,0.10199504050476271,0.719682768103441,0.7180577093038694,0.7179486358681055,0.7228689222476969,0.05208020492889321,BND
2015-04-07,0.10424067028531203,0.72201464388097,0.7147573935167051,0.7151515474863017,0.7135537412103838,0.02877837646850985,BND
2015-04-08,0.10154368032766037,0.7192162506085014,0.7147573935167051,0.7156174917615004,0.7191427076922206,0.1021906192032506,BND
2015-04-09,0.09345865253181174,0.7108207149425092,0.7119286541869769,0.7090907150821892,0.7172799557658607,0.03019167918028443,BND
2015-04-10,0.09166224378060583,0.708955000811335,0.7072136090275061,0.7090907150821892,0.7112247682753661,0.12631687424550248,BND
2015-04-13,0.09256163657163041,0.7098880358012147,0.705799239362642,0.7090907150821892,0.7088961506917273,0.17802903159320438,BND
2015-04-14,0.09929852591327926,0.7168843748309719,0.717114556388998,0.7184149358259573,0.7196085733494995,0.04116538586108412,BND
2015-04-15,0.10289086804952241,0.7206154472447355,0.7166433396390048,0.7212120242077615,0.7205403046640582,0.030103347760798517,BND
2015-04-16,0.10199504050476271,0.719682768103441,0.7157001867241339,0.7174823359102542,0.7186771973863197,0.03797956599829226,BND
2015-04-17,0.10828104503547742,0.7262125896382585,0.7204152318836048,0.7184149358259573,0.7158823587940231,0.04987486382239496,BND
2015-04-20,0.10424067028531203,0.72201464388097,0.717114556388998,0.7193471800590077,0.7205403046640582,0.07253776168183022,BND
2015-04-21,0.09974632084411761,0.7173505364773267,0.7138142406018337,0.7165500916772038,0.7172799557658607,0.05264552601360304,BND
2015-04-22,0.08582474722998157,0.7028916967714571,0.7081567619423774,0.7048950825094833,0.7130878755531045,0.044203986691399466,BND
2015-04-23,0.093009193819384,0.7103541974475696,0.7067423922775129,0.7062936267003854,0.7037726945157914,0.1624709242410859,BND
2015-04-24,0.09885049329935702,0.7164178573360322,0.7119286541869769,0.7151515474863017,0.7126220098958256,0.047048258398845806,BND
2015-04-27,0.09615421639095789,0.7136191082149783,0.7100427080646772,0.7128204033796965,0.7154168484881223,0.04685687365662633,BND
2015-04-28,0.0844773218250352,0.7014925001352226,0.7029705000329134,0.7025639384028781,0.7074985537198897,0.03585372316933133,BND
2015-04-29,0.07279852579443791,0.689365536206882,0.6855257681822224,0.6867132966624516,0.6870050843675246,0.05609634013485264,BND
2015-04-30,0.07684246579086773,0.6935634819641705,0.6850545514322293,0.6797202200252892,0.6804843865711296,0.12454435709448518,BND
2015-05-01,0.0655482409906818,0.6744401790060723,0.6718529285761305,0.6727271433881263,0.674429199080635,0.2112063127521126,BND
2015-05-04,0.06014784363210168,0.6688430366125493,0.6704385589112665,0.6699300550063221,0.6748950647379144,0.03503812972941142,BND
2015-05-05,0.05429822524417771,0.6627797325726714,0.6619519812146386,0.6596735900295037,0.6679085012842401,0.12294850278243971,BND
2015-05-06,0.04394617619019181,0.6520519652805654,0.651579457395711,0.6508156692435874,0.6576615889323683,0.1159762094043518,BND
2015-05-07,0.051598620772598025,0.6599813393002023,0.6539369799754464,0.6568765016476998,0.6530039984137117,0.10608309042192975,BND
2015-05-08,0.06149645745246923,0.6702425890973687,0.668081396038974,0.6694637550484708,0.6707033398765367,0.051111503695197714,BND
2015-05-11,0.04214691524197445,0.650186606997976,0.6572372957626107,0.6494171250526857,0.659990561867386,0.02735918499543621,BND
2015-05-12,0.037646148357502796,0.6455221437457479,0.6435644561565188,0.6414918041824724,0.6413598444413808,0.06299796837735183,BND
2015-05-13,0.03584498594461083,0.6436564296145733,0.6496938709808542,0.6438229482890776,0.6534698640709911,0.0698407090068604,BND
2015-05-14,0.043045832666830375,0.6511192861392705,0.6449788258213833,0.6484848808196353,0.6460174349600374,0.043732885787474605,BND
2015-05-15,0.057896984823697206,0.6665111608350203,0.6595948183423461,0.6596735900295037,0.6557988370060084,0.041300827370962516,BND
2015-05-18,0.04439563490262044,0.6525184827755051,0.6544085564328821,0.6540790575832429,0.6604564275246649,0.11034655360244973,BND
2015-05-19,0.03629896063564031,0.6441229471095133,0.6407357168267906,0.6419581041403237,0.6390312268577416,0.14299384624444247,BND
2015-05-20,0.03629896063564031,0.6441229471095133,0.640264140369355,0.6428903483733741,0.6427570860618399,0.12064305273385743,BND
2015-05-21,0.04799534521447679,0.6562499110378539,0.6496938709808542,0.6508156692435874,0.6483464078950552,0.06813591261078232,BND
2015-05-22,0.04574733860308422,0.6539176794117396,0.6463931954862474,0.6489511807774866,0.6511408911359733,0.024043812384065014,BND
2015-05-26,0.05474673322426815,0.6632462500676115,0.656765719305175,0.6545453575410947,0.6511408911359733,0.034693637193416366,BND
2015-05-27,0.05654813332024489,0.6651119641987857,0.6581800889700391,0.6596735900295037,0.6613878034878451,0.07550864175720637,BND
2015-05-28,0.056996403617251,0.6655781258451405,0.6600660350923389,0.6648018225179131,0.6637167764228624,0.03160203751140948,BND
2015-05-29,0.0583459681699563,0.6669773224813751,0.6638379273369384,0.6666666666666665,0.6679085012842401,0.07344168654123605,BND
2015-06-01,0.04599334059534366,0.6464551787356272,0.6511082406457183,0.6466200366708814,0.6571960786264675,0.0401260194917999,BND
2015-06-02,0.035621801528445296,0.6357274114435212,0.6341350852524625,0.6344987275453096,0.6390312268577416,0.04446014780790861,BND
2015-06-03,0.019388997602490576,0.6189363401115373,0.6199906691889354,0.6167832416561296,0.6259894759135731,0.04092689102847216,BND
2015-06-04,0.02840550540574549,0.6282649107674088,0.6237625614335349,0.6251748624841942,0.6213318853949166,0.032720902158231015,BND
2015-06-05,0.013976478406610315,0.6133395535665991,0.6115040914923076,0.6111887092098689,0.6143453219412423,0.12117009687012337,BND
2015-06-08,0.01848556419903291,0.6180036609702424,0.6110325150348719,0.6172495416139809,0.6143453219412423,0.14587933928098226,BND
2015-06-09,0.007663853370452944,0.6068097320317816,0.6044318834605442,0.606993076637163,0.6110849730430448,0.0848953272679092,BND
2015-06-10,0.0,0.5988803580121447,0.595002512556488,0.598601455809098,0.5980435774502544,0.03600388658245738,BND
2015-06-11,0.017131959033894084,0.6166044643340083,0.607732199247708,0.6037296882975074,0.6017697920057312,0.05346700821482201,BND
2015-06-12,0.014427600900628779,0.6138057152129539,0.6148044072794718,0.6121213091255719,0.6096877314225853,0.052560138974766656,BND
2015-06-15,0.014876821929972195,0.614272232707894,0.6152759837369075,0.6153846974652275,0.6194687781171782,0.0613285045490681,BND
2015-06-16,0.02434730442425659,0.6240669650101203,0.6148044072794718,0.6172495416139809,0.6176056708394397,0.06626917527898007,BND
