Ticker,BND,BND,BND,BND,BND,TSLA,TSLA,TSLA,TSLA,TSLA,SPY,SPY,SPY,SPY,SPY
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2015-02-10,59.576464747229274,59.605176953660255,59.504686969298525,59.54057312011719,1447900,14.50333309173584,14.699999809265137,14.333333015441895,14.419333457946777,80857500,170.0595726937605,171.08382082082983,169.06834693936443,170.8277587890625,96164200
2015-02-11,59.576464747229274,59.61235637434136,59.49750754861742,59.54057312011719,1904000,14.147333145141602,14.315999984741211,13.8186674118042,14.186667442321777,146536500,170.6625774875651,171.3564255088663,170.0182882386482,170.92689514160156,91087800
2015-02-12,59.56926345825195,59.64822062787807,59.54773068040691,59.56926345825195,4662900,12.904666900634766,13.53933334350586,12.885333061218262,13.525333404541016,234744000,171.71985574390754,172.6284751578654,170.9599252358515,172.57064819335938,97545900
2015-02-13,59.597995440306796,59.597995440306796,59.43290710449219,59.43290710449219,1883000,13.526666641235352,13.732666969299316,13.394000053405762,13.584667205810547,92865000,172.6945588956595,173.33057988581692,172.43848425618765,173.28102111816406,93670400
2015-02-17,59.41853472966915,59.432893567256606,59.17448925360221,59.196022033691406,5281500,13.713333129882812,13.713333129882812,13.433333396911621,13.623332977294922,59694000,172.96709889458353,173.72704186582325,172.7193051039149,173.55357360839844,76968200
2015-02-18,59.282176366667784,59.44727020581604,59.210398579501025,59.36113357543945,3813000,13.611332893371582,13.744667053222656,13.506667137145996,13.630666732788086,40704000,173.18191747029533,173.6444828107608,172.9175872163378,173.5701446533203,80652900
2015-02-19,59.389839769132365,59.440084762688485,59.289349782020125,59.310882568359375,1322700,13.666666984558105,14.162667274475098,13.583333015441895,14.11400032043457,77311500,172.9753918948121,173.80966051892923,172.83497119197804,173.4462127685547,91462500
2015-02-20,59.39701122974853,59.490321783477874,59.23909684936591,59.325233459472656,3145800,14.052000045776367,14.506667137145996,13.987333297729492,14.473999977111816,89731500,173.03320849141335,174.56133766054108,172.4136987099765,174.48699951171875,140896400
2015-02-23,59.43290081786167,59.49749916601005,59.397009195806355,59.4472541809082,3952700,14.37733268737793,14.546667098999023,13.755332946777344,13.822667121887207,127497000,174.23920742827661,174.4622344970703,173.85923585195994,174.4622344970703,74411100
2015-02-24,59.44724088154808,59.734357364879784,59.3467509338257,59.69129180908203,2542200,13.81933307647705,13.81933307647705,13.446666717529297,13.607333183288574,99054000,174.38785846833633,175.1560571033271,174.090493287688,174.9578094482422,72472300
2015-02-25,59.68413516216513,59.763092362112985,59.633890169134084,59.74873352050781,4934600,13.662667274475098,13.809332847595215,13.505332946777344,13.583999633789062,58642500,174.83392244920137,175.31301152317158,174.4704746962613,174.80914306640625,73061700
2015-02-26,59.67692868701998,59.748706433625046,59.57643874651468,59.5836181640625,2187500,13.600000381469727,14.072667121887207,13.481332778930664,13.812666893005371,97093500,174.7182566612815,174.87520113297848,173.99961684898244,174.6026153564453,72697900
2015-02-27,59.59800424287046,59.6554286621976,59.526226456858545,59.63389587402344,4094400,13.793333053588867,13.903332710266113,13.520000457763672,13.555999755859375,58231500,174.5035502040762,174.76788048723196,173.95839105200025,174.00794982910156,108076000
2015-03-02,59.66408668275716,59.69285498215147,59.42675232799822,59.441139221191406,2476100,13.513333320617676,13.555999755859375,13.055333137512207,13.155332565307617,118831500,174.10697952292608,175.16427491407825,174.05742077083383,175.10646057128906,87491400
2015-03-03,59.426755663365356,59.48429226538324,59.354837654339185,59.369224548339844,2648100,13.120667457580566,13.349332809448242,13.021332740783691,13.303999900817871,66484500,174.67697275512717,175.15606181483415,173.52881517195365,174.3878631591797,110325800
2015-03-04,59.40518080935674,59.44833600436634,59.340456247330906,59.369224548339844,1425400,13.283332824707031,13.501333236694336,13.147333145141602,13.496000289916992,63330000,173.79310011661133,173.86745085276726,172.68624591289165,173.65267944335938,114497200
2015-03-05,59.38358415049541,59.462695577473255,59.333241013963175,59.40515899658203,1340800,13.523332595825195,13.746000289916992,13.34333324432373,13.375332832336426,73155000,173.97488018199235,174.12356909840437,173.33885915122326,173.8427276611328,76873000
2015-03-06,59.19659430610607,59.19659430610607,58.995221755554816,59.05995178222656,1580000,13.280667304992676,13.383333206176758,12.8100004196167,12.925333023071289,100686000,172.98364859577046,173.41317890386983,171.06730490510006,171.397705078125,188128000
2015-03-09,59.175023780744475,59.189410670829,59.10310579129449,59.131874084472656,1982300,12.959333419799805,12.965999603271484,12.550000190734863,12.725333213806152,101050500,171.5959539499552,172.46325756122909,171.4390094552801,172.1080780029297,89818900
2015-03-10,59.29729236037243,59.36921584584824,59.282910955472204,59.362022399902344,3766100,12.564000129699707,12.899999618530273,12.506667137145996,12.687999725341797,83695500,170.745173850606,170.82776759842554,169.27485893348538,169.316162109375,157121300
2015-03-11,59.36203705867593,59.46991682653775,59.34046220250215,59.426761627197266,4829700,12.743332862854004,13.078666687011719,12.734000205993652,12.916000366210938,74623500,169.57222253293673,169.74569082843064,168.83707138338562,168.919677734375,110145700
2015-03-12,59.59934133841473,59.61372273960017,59.441118490424124,59.469886779785156,8421500,12.916666984558105,12.963333129882812,12.649999618530273,12.73799991607666,62239500,169.54741781479228,171.13336120593354,169.4978590531875,171.06729125976562,93993500
2015-03-13,59.412349700927734,59.52741737041307,59.39077485583611,59.412349700927734,2114500,12.596667289733887,12.783332824707031,12.48799991607666,12.578666687011719,81514500,170.79470371277253,171.7528691698583,168.9857333090318,170.01824951171875,162410900
2015-03-16,59.56341231472097,59.599374067918504,59.45553254212154,59.52745056152344,1203700,12.800000190734863,13.060667037963867,12.653332710266113,13.046667098999023,84432000,170.74515462838175,172.3806568570192,170.0430385291803,172.289794921875,136099200
2015-03-17,59.534597664318454,59.5777473449707,59.505829381553994,59.5777473449707,1471300,13.028667449951172,13.247332572937012,12.929332733154297,12.982000350952148,73411500,171.55457619583612,172.15756192548417,170.96810164500624,171.77760314941406,94510400
2015-03-18,59.64249834508336,59.944557189941406,59.52742517352363,59.944557189941406,5534300,12.997332572937012,13.392000198364258,12.87399959564209,13.380666732788086,72313500,171.30686131999258,174.51179627508682,170.67082768526348,173.8427276611328,228808500
2015-03-19,59.908600527181406,59.92298193003208,59.72880281309862,59.7647590637207,1208100,13.466667175292969,13.63933277130127,12.968667030334473,13.043333053588867,127128000,173.42960817628122,173.85087005789825,172.66140991691856,173.0496368408203,117917300
2015-03-20,59.80070871412873,59.930163261581995,59.80070871412873,59.922969818115234,1011200,13.16333293914795,13.265999794006348,13.041333198547363,13.20533275604248,64042500,173.9964219067773,175.08332706439776,173.813886863184,174.57720947265625,177715100
2015-03-23,59.95176696777344,59.95896041470336,59.85108065872378,59.95176696777344,1572700,13.233332633972168,13.366666793823242,13.164667129516602,13.308667182922363,39474000,174.5854872808226,175.15798235498923,174.2370147705078,174.2370147705078,71784500
2015-03-24,59.987727527291945,60.08841383434738,59.930190926976785,60.052452087402344,2300500,13.438667297363281,13.586000442504883,13.316666603088379,13.447999954223633,54748500,174.11257043384242,174.5688953590549,173.191602819688,173.2579803466797,77805300
2015-03-25,60.124307331459036,60.124307331459036,59.944509758406234,59.95889663696289,1559900,13.218000411987305,13.239333152770996,12.846667289733887,12.953332901000977,85956000,173.46545013430293,173.69776520861421,170.67765658234543,170.71913146972656,159521700
2015-03-26,59.87263878956853,59.879832234489264,59.70722247833642,59.7647590637207,2342500,12.928000450134277,12.986000061035156,12.646666526794434,12.694000244140625,61920000,170.05540170989917,171.22526966695713,169.35844374329568,170.31260681152344,153067200
2015-03-27,59.822288513183594,59.90139993690245,59.786326779860424,59.822288513183594,6542300,12.604666709899902,12.619333267211914,12.09333324432373,12.333333015441895,129073500,170.19641226043072,170.87675986583287,170.00557209213895,170.70252990722656,118939000
2015-03-30,59.90864730756979,59.92302872165037,59.84391722671951,59.89426040649414,1634800,12.390000343322754,12.816666603088379,12.119999885559082,12.704667091369629,151342500,171.73135707604655,173.0837725574656,171.71477218612802,172.7850799560547,96180400
2015-03-31,59.908553535987565,60.00923973793821,59.86539838730408,59.95889663696289,1996000,12.902000427246094,12.917332649230957,12.560667037963867,12.584667205810547,75399000,171.96363121206426,172.66058888963727,171.21690621635824,171.2749786376953,126768700
2015-04-01,60.0966189957679,60.22637081780096,60.08219907132545,60.19753646850586,3132700,12.579999923706055,12.819999694824219,12.403332710266113,12.505999565124512,56919000,171.24182193973758,171.26671193265366,169.6819815291534,170.66932678222656,137303600
2015-04-02,60.21919985621189,60.22640982310261,60.09665791703643,60.118282318115234,791200,12.682000160217285,12.881999969482422,12.666666984558105,12.733332633972168,75156000,170.60293450290862,171.73132717172223,170.42039946381973,171.28329467773438,86900900
2015-04-06,60.262408680916344,60.26961864302405,60.11103247419277,60.168701171875,1768800,13.199999809265137,13.850000381469727,13.166666984558105,13.539999961853027,186837000,170.39547128941044,172.95094860378316,170.26272892181655,172.43653869628906,114368200
2015-04-07,60.11827535492211,60.21919288133,60.06781659171817,60.20477294921875,977400,13.500666618347168,13.670666694641113,13.409333229064941,13.550000190734863,65218500,172.46148275849654,173.20820786869345,171.94707268970402,171.98025512695312,81236300
2015-04-08,60.204732532763124,60.21915245519404,60.074980728830035,60.16148376464844,3470700,13.880000114440918,14.0600004196167,13.724666595458984,13.844667434692383,94546500,172.20425493830373,173.0007599290921,171.81429488606952,172.56101989746094,89351900
2015-04-09,60.175959732955306,60.175959732955306,59.974119128058106,60.03178787231445,1025400,13.895333290100098,14.024666786193848,13.7413330078125,14.005999565124512,57003000,172.39505043245813,173.5566252703034,171.90553051223876,173.32431030273438,85548900
2015-04-10,60.08222280448577,60.10384720010153,59.974095326815,60.0029296875,4290100,13.989999771118164,14.109999656677246,13.933333396911621,14.0600004196167,61015500,173.57319680329462,174.3116291238863,173.3740769524834,174.2701416015625,72722900
2015-04-13,60.046206502849,60.082245342530165,59.97411782429861,60.017372131347656,6046400,14.029333114624023,14.199999809265137,13.936667442321777,13.985333442687988,56373000,174.12911376097568,174.75969378678676,173.43216888423098,173.48194885253906,74436600
2015-04-14,60.21196677887955,60.255215564437485,60.11825924364027,60.12546920776367,1398100,13.904666900634766,13.965999603271484,13.699999809265137,13.830666542053223,45390000,173.28294181022304,173.99648469442312,172.66066648075403,173.81394958496094,75099900
2015-04-15,60.22636736940546,60.24799175524119,60.1614887123088,60.18311309814453,1022400,13.830666542053223,13.97266674041748,13.773332595825195,13.85533332824707,29286000,174.2785640233061,175.0999592812793,174.19558892280122,174.59384155273438,99529300
2015-04-16,60.197535520716116,60.23357433207523,60.10382251208506,60.168701171875,1289900,13.846667289733887,13.944666862487793,13.752667427062988,13.779999732971191,24886500,174.2618656491396,175.05007800701156,174.06273311927293,174.54396057128906,68934900
2015-04-17,60.154247325438355,60.305628946384424,60.118208534402264,60.26958465576172,1693900,13.666000366210938,13.791999816894531,13.566666603088379,13.78600025177002,37048500,173.35750980416844,173.5981172194862,171.75618231527255,172.53610229492188,191113200
2015-04-20,60.22640284738563,60.25523171242269,60.13268978744065,60.20477294921875,2463600,13.785332679748535,13.856666564941406,13.59000015258789,13.684666633605957,38389500,173.45710914574687,174.44445433742973,173.3741467279249,174.11257934570312,92189500
2015-04-21,60.17594090944929,60.20476977296541,60.08943782012362,60.132686614990234,1788000,13.720000267028809,14.050000190734863,13.620667457580566,13.96066665649414,51487500,174.7928932447818,174.95053826659614,173.6064283504393,173.90512084960938,72559800
2015-04-22,60.111022224778154,60.1182321856565,59.90918731689453,59.90918731689453,1501300,14.166666984558105,14.791999816894531,14.112667083740234,14.629332542419434,117945000,174.24534286718344,174.94230069064122,173.32437509425588,174.759765625,78264600
2015-04-23,59.9668500620828,60.09660184709095,59.930805760851776,60.024513244628906,5518000,14.5513334274292,14.76533317565918,14.476667404174805,14.573332786560059,66168000,174.36148812213582,175.84665853711883,174.24533060310532,175.19949340820312,102585900
2015-04-24,60.103862384333794,60.17595105405428,60.06782354906691,60.118282318115234,1597900,14.699999809265137,14.720000267028809,14.534000396728516,14.562000274658203,36417000,175.6143384293135,175.87154345258304,175.15800081050318,175.6060333251953,61327400
2015-04-27,60.14710467705571,60.14710467705571,60.03176722820601,60.075016021728516,1591400,14.837332725524902,15.916666984558105,14.800000190734863,15.436667442321777,175089000,176.17021507638887,176.29466502117256,174.68504488080637,174.87588500976562,79358100
2015-04-28,60.024533348338615,60.038953273495906,59.873157131727474,59.887577056884766,1217700,15.649999618530273,15.699999809265137,15.20199966430664,15.36533260345459,91281000,174.8510512929891,175.48161898319196,173.6811707946478,175.4318389892578,86863500
2015-04-29,59.70739001913089,59.772263209133826,59.62809689828804,59.70018005371094,1905200,15.33666706085205,15.664667129516602,15.175333023071289,15.49666690826416,59041500,174.5440870062389,175.30740993333464,173.90522674804797,174.7100372314453,125684900
2015-04-30,59.60646276493218,59.76504898071289,59.51995969279961,59.76504898071289,4229900,15.359333038330078,15.526000022888184,15.011333465576172,15.069999694824219,58678500,174.13749290674085,174.52745303792176,172.26236223504856,172.95932006835938,161304900
2015-05-01,59.6271026401583,59.67765834645058,59.52599122757374,59.583770751953125,7173200,15.329333305358887,15.451333045959473,14.694000244140625,15.0686674118042,79225500,173.73917105110024,174.87586863463142,173.63961110459596,174.83438110351562,103399700
2015-05-04,59.63430288050096,59.65596881603744,59.482635821589064,59.49707794189453,1190000,15.211999893188477,15.648667335510254,15.140666961669922,15.36733341217041,66519000,175.25753173188116,175.91300183759805,175.14967933819705,175.33221435546875,70927200
2015-05-05,59.52596792140919,59.52596792140919,59.32374517541622,59.40319061279297,4175700,15.850666999816895,15.966667175292969,15.275333404541016,15.529999732971191,86953500,175.09157520479977,175.44835275799124,173.18326283386858,173.32431030273438,113326200
2015-05-06,59.3670578139372,59.3670578139372,59.186501062057644,59.237056732177734,3938900,15.606666564941406,15.631333351135254,15.213333129882812,15.362000465393066,79063500,173.871987808097,174.1789728589376,171.5488245033172,172.61083984375,135060200
2015-05-07,59.29488282238231,59.40321806069503,59.2804406953482,59.359886169433594,3602900,14.733332633972168,15.831999778747559,14.683333396911621,15.786666870117188,141838500,172.51121080317245,173.72257829166836,172.17933588972457,173.29942321777344,88244900
2015-05-08,59.56934310261165,59.61989882119009,59.47544997513736,59.5187873840332,1735900,15.732666969299316,15.894000053405762,15.579999923706055,15.77400016784668,70023000,174.96710018870817,175.78020245859915,174.88412514352538,175.58106994628906,155877300
2015-05-11,59.40322429153331,59.45378000669419,59.16488784427789,59.20822525024414,929200,15.752667427062988,16.191999435424805,15.687333106994629,15.965999603271484,85084500,175.53966651686653,175.80516398110535,174.66847882878935,174.74314880371094,75708100
2015-05-12,59.114339451024506,59.24434066470582,59.04211777901497,59.13600540161133,2139600,16.007333755493164,16.42333221435547,15.879332542419434,16.31599998474121,95451000,173.91344347223256,174.7597411434483,173.0920357919156,174.22042846679688,119727600
2015-05-13,59.302083005519776,59.338196573950285,59.078194309689984,59.107078552246094,2372000,16.507333755493164,16.553333282470703,16.149999618530273,16.211999893188477,81603000,174.6269635497374,175.24923856234108,174.0212860823308,174.25360107421875,94667900
2015-05-14,59.186512171205635,59.26595759775672,59.15040412014521,59.222625732421875,1485300,16.321332931518555,16.326000213623047,16.083332061767578,16.273332595825195,43438500,175.26585334388207,176.1619309693813,174.99205079218353,176.07066345214844,95934000
2015-05-15,59.33824020195872,59.4899073825966,59.32379255990123,59.46101760864258,1402700,16.261999130249023,16.626667022705078,16.166667938232422,16.589332580566406,67914000,176.26156616210938,176.4026137198134,175.78033838041236,176.26156616210938,76510100
2015-05-18,59.410453789326304,59.410453789326304,59.23711516921304,59.24433898925781,3747700,16.46666717529297,16.65999984741211,16.399999618530273,16.583332061767578,50298000,176.0955850883532,177.05802775369216,176.02920754932617,176.8091278076172,74549700
2015-05-19,59.07819934221502,59.20097666908637,59.04930958704105,59.11430740356445,4856500,16.562000274658203,16.733333587646484,16.40999984741211,16.47599983215332,55113000,176.92524966742405,177.1990522131285,176.46891209125,176.75100708007812,72114600
2015-05-20,59.135973342405585,59.193752852753526,59.063751709549344,59.11430740356445,4097400,16.475332260131836,16.516000747680664,16.091333389282227,16.290000915527344,56334000,176.85058157999936,177.37329672479893,176.31128154758866,176.62657165527344,76857500
2015-05-21,59.222632811023495,59.338191812603036,59.18651924549077,59.30207824707031,2314100,16.20199966430664,16.441333770751953,16.157333374023438,16.374666213989258,29559000,176.48553362894427,177.34841625919387,176.319583462163,177.1409912109375,64764600
2015-05-22,59.26601028442382,59.28767623635198,59.15768052478307,59.26601028442383,816600,16.358667373657227,16.573333740234375,16.333999633789062,16.51533317565918,33346500,176.75929408842902,177.17414411579225,176.6514416902629,176.7178192138672,57433500
2015-05-26,59.26595167036266,59.44650843807413,59.24428573986213,59.410400390625,1178300,16.511999130249023,16.799999237060547,16.433332443237305,16.497333526611328,52480500,176.22835923642697,176.6515145413864,174.40302089530246,174.81787109375,124308600
2015-05-27,59.424845279936946,59.46817714295958,59.32373392611377,59.439292907714844,2564500,16.567333221435547,16.633333206176758,16.3700008392334,16.495332717895508,51123000,175.27415594755252,176.70953365613138,174.86759831808982,176.4772186279297,93214000
2015-05-28,59.46098465187203,59.49709271668062,59.4032051359888,59.446537017822266,1073300,16.468666076660156,16.786666870117188,16.336666107177734,16.76333236694336,54709500,176.1702416142466,176.38595910443956,175.5894540174039,176.27810668945312,74974600
2015-05-29,59.525972560459174,59.55486231358915,59.4320849954045,59.46819305419922,2494300,16.733333587646484,16.857999801635742,16.6286678314209,16.719999313354492,56839500,176.21166321151807,176.253138077027,174.9173334342992,175.18283081054688,124919600
2015-06-01,59.47977476577989,59.47977476577989,59.24095697772323,59.26990509033203,1362800,16.76066780090332,16.773332595825195,16.49799919128418,16.6299991607666,37576500,175.84665786635355,176.17853287368334,174.75144755376922,175.5396728515625,93338800
2015-06-02,59.197502948846356,59.21921264028445,59.05276247045125,59.10342025756836,1510000,16.594667434692383,16.626667022705078,16.420000076293945,16.55666732788086,32022000,175.0833224787473,176.0540700977669,174.46104739012816,175.36541748046875,91531000
2015-06-03,58.99488034950162,59.00211875546892,58.77777786205659,58.8429069519043,1390000,16.546667098999023,16.71466636657715,16.46733283996582,16.599332809448242,26722500,175.8964861943311,176.4523839475109,175.3405884411513,175.83010864257812,87820900
2015-06-04,58.922559124338484,59.06006133926483,58.90808782232588,58.987693786621094,1111300,16.5,16.6200008392334,16.380666732788086,16.39466667175293,36804000,175.12482989319332,175.78028749043622,174.02961953601317,174.34490966796875,151882800
2015-06-05,58.81403241889271,58.87192869648069,58.691006969987946,58.756141662597656,4115300,16.399999618530273,16.64666748046875,16.3786678314209,16.609333038330078,45330000,174.1955130192715,174.71822807219536,173.39070300390694,174.04617309570312,121704700
2015-06-08,58.81400294405736,58.86466078123626,58.78506034106097,58.8284797668457,4954500,16.72333335876465,17.25,16.687332153320312,17.086000442504883,75255000,173.93833102314068,174.08768362665737,172.90120588284333,172.9758758544922,89063300
2015-06-09,58.763341343153954,58.763341343153954,58.62584466321209,58.65479278564453,2883300,17.02666664123535,17.182666778564453,16.94266700744629,17.066667556762695,39166500,172.95101928710938,173.49033206041878,172.32045163762882,172.95101928710938,105034700
2015-06-10,58.560690208592625,58.618586433883344,58.49556109610652,58.531742095947266,1222800,16.793333053588867,16.933332443237305,16.566667556762695,16.713333129882812,51817500,173.71431032637201,175.40690566336218,173.65623790120128,175.02523803710938,134551300
2015-06-11,58.61859886914838,58.813991769345,58.57517945161338,58.806758880615234,1815900,16.884000778198242,16.95800018310547,16.69533348083496,16.76066780090332,30661500,175.46498440269264,175.971102001252,175.23266937321156,175.58944702148438,73876400
2015-06-12,58.74161503218177,58.92253660529157,58.70543403033275,58.76332473754883,1785100,16.680667877197266,16.8973331451416,16.680667877197266,16.71266746520996,21334500,174.76801536778927,175.4649603607381,173.97149776140645,174.24530029296875,135382400
2015-06-15,58.89356744541778,58.92975395562378,58.75607085346475,58.77054214477539,2082900,16.64666748046875,16.75200080871582,16.400667190551758,16.691999435424805,32793000,173.1086208896227,173.78067591599498,172.40337077095992,173.4985809326172,124384200
2015-06-16,58.864623471960286,58.92251968383788,58.78502308223691,58.92251968383789,2250700,16.67533302307129,16.895999908447266,16.606666564941406,16.874666213989258,29770500,173.3492325606859,174.52741782155275,173.17500263268036,174.44444274902344,85308200
2015-06-17,58.89362086957114,58.95875554277029,58.6909894796916,58.944278717041016,865700,16.81133270263672,17.624000549316406,16.801332473754883,17.360666275024414,82693500,174.72653198242188,175.33222213944873,173.70600445707223,174.72653198242188,126708600
2015-06-18,58.886354204350155,58.93701202276578,58.76332334137954,58.90082550048828,1210300,17.46666717529297,17.56399917602539,17.334667205810547,17.459333419799805,41740500,175.32390383786228,177.0081938141268,174.7597139184238,176.54356384277344,165867900
2015-06-19,59.016618182365555,59.08898570591155,58.98767006868953,59.06727600097656,1176700,17.49333381652832,17.586666107177734,17.34000015258789,17.500667572021484,36945000,176.3017778218902,176.3768109906399,175.38466335339805,175.7598419189453,130478700
2015-06-22,58.92252698362538,58.973184794972504,58.77055354958401,58.785030364990234,1020000,17.476667404174805,17.626667022705078,17.04599952697754,17.319332122802734,68416500,176.67703289958004,177.24396738249402,176.45192057404458,176.6603546142578,70696000
2015-06-23,58.64754104614257,58.78504321612472,58.61859293028904,58.64754104614258,1096000,17.35466766357422,17.866666793823242,17.238000869750977,17.844667434692383,58062000,176.86880962289496,177.11893304516468,176.3935865702076,176.78543090820312,68476800
